freq,unit,age,sex,geo,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2024,2025,time,values
A,PC,Y_LT60,T,HU,,,9.5,13.1,11.3,12.0,11.3,11.9,12.8,13.5,13.6,12.8,4.9,4.2,2018,5.7
A,PC,Y_LT60,T,PL,,,14.3,12.4,10.1,8.0,6.9,7.3,6.9,6.9,7.2,7.3,4.1,3.9,2018,5.6
A,PC,Y_LT60,T,RO,,,,,9.9,8.5,8.1,7.7,7.3,7.9,7.6,7.2,5.2,6.6,2018,7.4
A,PC,Y_LT60,T,SK,,,6.6,6.2,6.4,5.2,5.6,7.9,7.7,7.2,7.6,7.1,5.5,,2018,5.2
A,PC_Y_LT60,Y12-17,F,AT,,4.9,3.9,5.5,5.6,5.8,6.8,5.7,4.9,4.1,4.7,9.0,,,2018,5.0
A,PC_Y_LT60,Y12-17,F,CZ,,,10.3,9.9,11.0,5.8,5.3,6.3,7.4,5.8,6.3,9.8,,,2018,2.7
A,PC_Y_LT60,Y12-17,F,HU,,,8.9,12.1,8.5,10.3,10.9,13.3,13.7,17.6,14.6,13.2,,,2018,5.5
A,PC_Y_LT60,Y12-17,F,PL,,,10.0,10.0,7.1,5.4,5.1,5.2,4.5,4.7,4.0,5.9,,,2018,4.7
A,PC_Y_LT60,Y12-17,F,RO,,,,,7.2,6.9,6.0,4.5,4.3,6.9,4.5,4.6,,,2018,6.5
A,PC_Y_LT60,Y12-17,F,SK,,,4.3,2.8,3.3,3.1,3.5,6.8,5.8,6.7,10.2,6.7,,,2018,7.3
A,PC_Y_LT60,Y12-17,M,AT,,4.0,6.9,8.4,6.7,3.5,3.7,5.6,7.7,6.5,8.4,7.7,,,2018,4.2
A,PC_Y_LT60,Y12-17,M,CZ,,,7.5,7.6,7.9,8.7,6.7,6.9,6.5,5.3,4.8,5.6,,,2018,4.9
A,PC_Y_LT60,Y12-17,M,HU,,,10.0,13.4,9.4,10.0,11.3,13.5,14.5,14.2,13.5,12.6,,,2018,4.1
A,PC_Y_LT60,Y12-17,M,PL,,,10.7,9.6,7.9,5.8,6.4,7.1,5.8,6.0,5.7,5.4,,,2018,6.5
A,PC_Y_LT60,Y12-17,M,RO,,,,,10.5,6.4,6.1,4.7,4.7,3.1,4.3,5.1,,,2018,7.7
A,PC_Y_LT60,Y12-17,M,SK,,,6.3,4.5,5.8,3.7,3.9,5.1,6.4,9.3,9.2,7.2,,,2018,6.5
A,PC_Y_LT60,Y12-17,T,AT,,4.4,5.5,7.0,6.2,4.6,5.2,5.6,6.4,5.3,6.6,8.4,,,2018,4.6
A,PC_Y_LT60,Y12-17,T,CZ,,,8.9,8.7,9.4,7.3,6.1,6.6,6.9,5.5,5.5,7.7,,,2018,3.9
A,PC_Y_LT60,Y12-17,T,HU,,,9.4,12.8,9.0,10.2,11.1,13.4,14.1,15.9,14.0,12.9,,,2018,4.8
A,PC_Y_LT60,Y12-17,T,PL,,,10.4,9.8,7.5,5.6,5.8,6.2,5.2,5.3,4.9,5.6,,,2018,5.6
A,PC_Y_LT60,Y12-17,T,RO,,,,,8.9,6.6,6.0,4.6,4.5,5.0,4.4,4.8,,,2018,7.2
A,PC_Y_LT60,Y12-17,T,SK,,,5.3,3.6,4.6,3.4,3.7,5.8,6.1,8.1,9.6,6.9,,,2018,6.9
A,PC_Y_LT60,Y15-19,F,AT,,5.0,4.0,4.7,4.6,5.2,6.9,7.3,6.3,3.5,3.7,7.2,,,2018,3.8
A,PC_Y_LT60,Y15-19,F,CZ,,,5.3,5.8,9.0,6.1,4.9,6.2,6.8,8.6,8.7,8.8,,,2018,1.7
A,PC_Y_LT60,Y15-19,F,HU,,,8.9,10.3,9.9,12.3,11.1,12.3,12.0,16.3,14.4,15.6,,,2018,4.6
A,PC_Y_LT60,Y15-19,F,PL,,,10.7,12.0,8.4,5.8,4.7,4.7,4.5,5.2,5.1,5.7,,,2018,5.0
A,PC_Y_LT60,Y15-19,F,RO,,,,,6.4,7.4,7.1,5.8,5.5,6.2,4.7,6.2,,,2018,7.6
A,PC_Y_LT60,Y15-19,F,SK,,,4.1,3.7,3.7,3.2,3.7,6.4,4.7,6.5,7.3,4.9,,,2018,7.2
A,PC_Y_LT60,Y15-19,M,AT,,3.8,6.1,5.7,6.9,3.6,2.3,6.7,6.6,4.3,4.8,5.6,,,2018,3.4
A,PC_Y_LT60,Y15-19,M,CZ,,,8.8,10.4,8.6,7.4,6.8,6.3,8.1,6.0,5.8,5.7,,,2018,5.0
A,PC_Y_LT60,Y15-19,M,HU,,,8.6,14.6,12.5,12.0,11.6,12.8,13.6,15.1,13.2,9.7,,,2018,5.3
A,PC_Y_LT60,Y15-19,M,PL,,,13.0,11.4,9.5,6.4,5.4,6.1,5.5,6.7,6.0,6.4,,,2018,6.0
A,PC_Y_LT60,Y15-19,M,RO,,,,,9.3,7.7,7.0,5.4,4.8,2.0,5.2,4.5,,,2018,10.8
A,PC_Y_LT60,Y15-19,M,SK,,,6.6,6.3,5.8,4.5,4.7,5.6,6.4,6.8,7.9,7.1,,,2018,6.3
A,PC_Y_LT60,Y15-19,T,AT,,4.4,5.1,5.3,5.8,4.4,4.6,7.0,6.4,3.9,4.3,6.4,,,2018,3.6
A,PC_Y_LT60,Y15-19,T,CZ,,,7.1,8.2,8.8,6.8,5.9,6.2,7.5,7.2,7.1,7.3,,,2018,3.5
A,PC_Y_LT60,Y15-19,T,HU,,,8.7,12.6,11.3,12.1,11.3,12.5,12.8,15.7,13.8,12.6,,,2018,5.0
A,PC_Y_LT60,Y15-19,T,PL,,,11.9,11.7,9.0,6.1,5.0,5.4,5.0,6.0,5.5,6.1,,,2018,5.5
A,PC_Y_LT60,Y15-19,T,RO,,,,,7.9,7.6,7.0,5.6,5.1,4.1,4.9,5.3,,,2018,9.2
A,PC_Y_LT60,Y15-19,T,SK,,,5.4,5.0,4.8,3.9,4.2,6.0,5.6,6.6,7.6,6.1,,,2018,6.8
A,PC_Y_LT60,Y15-24,F,AT,,5.5,5.1,6.1,5.9,5.9,6.4,6.0,6.1,6.1,5.0,8.0,,,2018,6.4
A,PC_Y_LT60,Y15-24,F,CZ,,,6.5,5.5,7.3,5.4,4.6,5.5,5.4,5.9,7.3,6.7,,,2018,2.2
A,PC_Y_LT60,Y15-24,F,HU,,,7.5,9.9,10.7,11.6,9.9,10.7,11.3,14.1,14.2,13.9,,,2018,5.4
A,PC_Y_LT60,Y15-24,F,PL,,,12.3,11.6,8.3,6.4,5.1,6.0,5.1,5.2,5.5,6.7,,,2018,6.0
A,PC_Y_LT60,Y15-24,F,RO,,,,,6.3,6.7,6.1,5.8,5.7,6.6,6.0,5.3,,,2018,7.1
A,PC_Y_LT60,Y15-24,F,SK,,,4.2,3.7,4.1,3.3,4.1,6.1,4.6,5.4,6.1,5.1,,,2018,5.6
A,PC_Y_LT60,Y15-24,M,AT,,4.0,5.3,5.7,5.6,4.2,4.0,6.4,6.2,4.6,4.6,4.8,,,2018,3.4
A,PC_Y_LT60,Y15-24,M,CZ,,,7.5,8.8,8.3,5.8,4.2,5.6,6.2,4.8,5.6,4.4,,,2018,3.5
A,PC_Y_LT60,Y15-24,M,HU,,,6.1,11.7,10.1,10.7,10.6,10.0,11.3,13.3,12.6,10.1,,,2018,5.8
A,PC_Y_LT60,Y15-24,M,PL,,,12.4,11.0,9.1,6.4,5.5,6.6,5.9,6.8,6.3,6.1,,,2018,4.6
A,PC_Y_LT60,Y15-24,M,RO,,,,,8.1,7.6,6.4,5.5,5.1,4.7,5.5,4.8,,,2018,7.4
A,PC_Y_LT60,Y15-24,M,SK,,,5.2,4.6,5.0,3.7,3.8,5.0,5.5,6.1,7.2,6.6,,,2018,5.3
A,PC_Y_LT60,Y15-24,T,AT,,4.8,5.2,5.9,5.7,5.0,5.2,6.2,6.2,5.3,4.8,6.3,,,2018,4.8
A,PC_Y_LT60,Y15-24,T,CZ,,,7.0,7.2,7.8,5.6,4.4,5.6,5.8,5.3,6.4,5.5,,,2018,2.9
A,PC_Y_LT60,Y15-24,T,HU,,,6.8,10.8,10.4,11.2,10.2,10.4,11.3,13.7,13.4,11.9,,,2018,5.6
A,PC_Y_LT60,Y15-24,T,PL,,,12.4,11.3,8.7,6.4,5.3,6.3,5.5,6.0,5.9,6.4,,,2018,5.3
A,PC_Y_LT60,Y15-24,T,RO,,,,,7.2,7.2,6.2,5.6,5.4,5.6,5.7,5.0,,,2018,7.3
A,PC_Y_LT60,Y15-24,T,SK,,,4.7,4.2,4.6,3.5,3.9,5.5,5.1,5.8,6.7,5.9,,,2018,5.4
A,PC_Y_LT60,Y15-29,F,AT,,5.4,6.5,5.9,6.8,5.8,7.3,7.5,7.1,7.8,5.9,8.1,,,2018,8.1
A,PC_Y_LT60,Y15-29,F,CZ,,,6.9,6.1,6.8,5.5,4.7,5.1,5.8,6.3,6.7,7.3,,,2018,4.1
A,PC_Y_LT60,Y15-29,F,HU,,,6.1,8.7,8.7,10.4,9.2,11.0,11.5,13.3,13.3,13.0,,,2018,4.8
A,PC_Y_LT60,Y15-29,F,PL,,,11.7,10.8,7.1,5.3,4.6,5.6,4.8,4.6,5.2,6.4,,,2018,5.1
A,PC_Y_LT60,Y15-29,F,RO,,,,,6.4,5.9,5.7,4.8,5.3,6.2,6.0,6.0,,,2018,6.8
A,PC_Y_LT60,Y15-29,F,SK,,,4.3,3.8,4.3,3.2,3.8,5.8,4.7,5.3,5.9,5.6,,,2018,4.5
A,PC_Y_LT60,Y15-29,M,AT,,5.4,6.6,6.7,6.3,4.8,4.5,6.6,7.9,6.2,5.9,6.5,,,2018,5.9
A,PC_Y_LT60,Y15-29,M,CZ,,,6.1,7.5,6.2,4.7,3.8,4.9,5.5,5.5,5.0,4.9,,,2018,3.1
A,PC_Y_LT60,Y15-29,M,HU,,,5.0,10.2,8.9,9.2,9.4,9.1,10.5,12.8,12.5,10.3,,,2018,5.2
A,PC_Y_LT60,Y15-29,M,PL,,,12.4,10.4,8.5,5.6,5.3,5.7,5.4,5.4,5.8,5.8,,,2018,4.0
A,PC_Y_LT60,Y15-29,M,RO,,,,,7.4,6.5,5.4,5.7,5.5,5.7,5.4,5.3,,,2018,7.7
A,PC_Y_LT60,Y15-29,M,SK,,,4.6,4.6,4.3,3.4,3.9,5.3,5.3,5.4,6.2,6.3,,,2018,4.4
A,PC_Y_LT60,Y15-29,T,AT,,5.4,6.6,6.3,6.5,5.3,5.9,7.1,7.5,7.0,5.9,7.3,,,2018,7.0
A,PC_Y_LT60,Y15-29,T,CZ,,,6.5,6.8,6.5,5.1,4.2,5.0,5.6,5.9,5.8,6.1,,,2018,3.6
A,PC_Y_LT60,Y15-29,T,HU,,,5.5,9.4,8.8,9.8,9.3,10.1,11.0,13.0,12.9,11.6,,,2018,5.0
A,PC_Y_LT60,Y15-29,T,PL,,,12.1,10.6,7.8,5.5,5.0,5.7,5.1,5.0,5.5,6.1,,,2018,4.5
A,PC_Y_LT60,Y15-29,T,RO,,,,,6.9,6.2,5.5,5.3,5.4,6.0,5.7,5.6,,,2018,7.2
A,PC_Y_LT60,Y15-29,T,SK,,,4.5,4.2,4.3,3.3,3.9,5.5,5.0,5.3,6.1,6.0,,,2018,4.4
A,PC_Y_LT60,Y16-19,F,AT,,5.6,4.9,5.0,3.4,5.4,6.7,9.0,6.0,3.4,2.9,7.3,,,2018,3.5
A,PC_Y_LT60,Y16-19,F,CZ,,,4.8,5.3,8.7,6.0,5.1,5.2,7.4,9.5,9.7,7.7,,,2018,1.9
A,PC_Y_LT60,Y16-19,F,HU,,,8.4,11.1,9.5,11.6,10.9,12.8,12.2,15.2,14.3,15.2,,,2018,4.5
A,PC_Y_LT60,Y16-19,F,PL,,,11.1,12.3,9.1,6.0,4.6,5.0,4.4,5.4,5.4,6.2,,,2018,5.0
A,PC_Y_LT60,Y16-19,F,RO,,,,,5.9,7.0,7.3,6.2,6.4,5.9,4.1,6.7,,,2018,6.5
A,PC_Y_LT60,Y16-19,F,SK,,,3.7,3.7,3.9,3.0,3.4,6.2,4.4,6.5,7.8,5.6,,,2018,6.8
A,PC_Y_LT60,Y16-19,M,AT,,4.6,6.0,6.7,5.7,3.4,2.1,6.6,7.1,4.8,4.6,4.9,,,2018,3.4
A,PC_Y_LT60,Y16-19,M,CZ,,,10.1,10.4,9.0,7.3,5.7,5.9,8.7,6.3,6.0,5.4,,,2018,4.4
A,PC_Y_LT60,Y16-19,M,HU,,,9.0,14.5,13.7,12.7,10.3,12.0,13.9,15.6,12.6,9.9,,,2018,5.4
A,PC_Y_LT60,Y16-19,M,PL,,,13.2,11.9,9.5,6.6,5.3,6.1,5.6,6.2,6.2,7.0,,,2018,5.3
A,PC_Y_LT60,Y16-19,M,RO,,,,,9.7,8.6,7.4,6.2,5.1,1.5,4.4,4.8,,,2018,9.8
A,PC_Y_LT60,Y16-19,M,SK,,,6.6,6.1,6.4,4.5,5.1,6.2,6.5,5.9,7.7,6.0,,,2018,6.6
A,PC_Y_LT60,Y16-19,T,AT,,5.1,5.5,5.9,4.7,4.4,4.4,7.8,6.6,4.2,3.8,6.0,,,2018,3.5
A,PC_Y_LT60,Y16-19,T,CZ,,,7.6,7.9,8.9,6.7,5.4,5.5,8.1,7.7,7.7,6.5,,,2018,3.3
A,PC_Y_LT60,Y16-19,T,HU,,,8.7,12.9,11.7,12.2,10.6,12.4,13.1,15.4,13.4,12.5,,,2018,5.0
A,PC_Y_LT60,Y16-19,T,PL,,,12.2,12.1,9.3,6.3,5.0,5.6,5.0,5.8,5.8,6.6,,,2018,5.1
A,PC_Y_LT60,Y16-19,T,RO,,,,,7.8,7.8,7.3,6.2,5.7,3.7,4.3,5.7,,,2018,8.1
A,PC_Y_LT60,Y16-19,T,SK,,,5.1,4.9,5.2,3.7,4.3,6.2,5.6,6.1,7.7,5.8,,,2018,6.7
A,PC_Y_LT60,Y16-24,F,AT,,5.9,5.6,6.4,5.5,6.1,6.3,6.6,6.0,6.3,4.7,8.1,,,2018,6.5
A,PC_Y_LT60,Y16-24,F,CZ,,,6.3,5.2,7.0,5.3,4.7,5.0,5.6,6.1,7.6,6.0,,,2018,2.3
A,PC_Y_LT60,Y16-24,F,HU,,,7.1,10.1,10.6,11.2,9.7,10.8,11.3,13.5,14.1,13.6,,,2018,5.4
A,PC_Y_LT60,Y16-24,F,PL,,,12.6,11.8,8.6,6.5,5.1,6.2,5.2,5.3,5.7,7.0,,,2018,6.1
A,PC_Y_LT60,Y16-24,F,RO,,,,,6.0,6.4,6.1,5.9,6.1,6.5,5.9,5.4,,,2018,6.5
A,PC_Y_LT60,Y16-24,F,SK,,,4.0,3.7,4.3,3.2,4.0,6.0,4.5,5.4,6.2,5.4,,,2018,5.3
A,PC_Y_LT60,Y16-24,M,AT,,4.4,5.1,6.1,4.9,4.1,4.1,6.4,6.5,4.8,4.5,4.4,,,2018,3.4
A,PC_Y_LT60,Y16-24,M,CZ,,,8.0,8.7,8.5,5.7,3.3,5.3,6.3,4.9,5.7,4.2,,,2018,3.1
A,PC_Y_LT60,Y16-24,M,HU,,,6.0,11.3,10.4,10.9,9.9,9.4,11.2,13.3,12.3,10.2,,,2018,5.9
A,PC_Y_LT60,Y16-24,M,PL,,,12.4,11.1,9.0,6.4,5.5,6.7,6.0,6.6,6.4,6.3,,,2018,4.2
A,PC_Y_LT60,Y16-24,M,RO,,,,,8.1,8.0,6.5,5.8,5.3,4.8,5.2,5.0,,,2018,6.6
A,PC_Y_LT60,Y16-24,M,SK,,,5.0,4.4,5.2,3.6,3.8,5.2,5.4,5.6,7.0,6.1,,,2018,5.3
A,PC_Y_LT60,Y16-24,T,AT,,5.1,5.4,6.2,5.2,5.1,5.1,6.5,6.2,5.5,4.6,6.1,,,2018,4.9
A,PC_Y_LT60,Y16-24,T,CZ,,,7.2,7.0,7.7,5.5,4.0,5.2,6.0,5.4,6.6,5.0,,,2018,2.7
A,PC_Y_LT60,Y16-24,T,HU,,,6.6,10.8,10.5,11.1,9.8,10.1,11.3,13.4,13.2,11.8,,,2018,5.7
A,PC_Y_LT60,Y16-24,T,PL,,,12.5,11.4,8.8,6.5,5.3,6.5,5.6,5.9,6.0,6.6,,,2018,5.1
A,PC_Y_LT60,Y16-24,T,RO,,,,,7.1,7.2,6.3,5.8,5.7,5.6,5.5,5.2,,,2018,6.6
A,PC_Y_LT60,Y16-24,T,SK,,,4.5,4.0,4.8,3.4,3.9,5.6,5.0,5.5,6.6,5.8,,,2018,5.3
A,PC_Y_LT60,Y16-29,F,AT,,5.6,6.9,6.1,6.6,6.0,7.2,8.0,7.0,8.1,5.7,8.2,,,2018,8.3
A,PC_Y_LT60,Y16-29,F,CZ,,,6.8,6.0,6.6,5.4,4.8,4.7,5.9,6.4,6.9,7.0,,,2018,4.3
A,PC_Y_LT60,Y16-29,F,HU,,,5.8,8.8,8.6,10.1,9.1,11.1,11.5,12.8,13.2,12.8,,,2018,4.8
A,PC_Y_LT60,Y16-29,F,PL,,,11.9,10.8,7.2,5.4,4.6,5.7,4.8,4.6,5.3,6.6,,,2018,5.1
A,PC_Y_LT60,Y16-29,F,RO,,,,,6.2,5.7,5.7,4.8,5.6,6.1,6.0,6.2,,,2018,6.3
A,PC_Y_LT60,Y16-29,F,SK,,,4.2,3.8,4.3,3.2,3.7,5.8,4.6,5.2,6.0,5.8,,,2018,4.2
A,PC_Y_LT60,Y16-29,M,AT,,5.7,6.7,7.1,5.9,4.8,4.6,6.6,8.2,6.5,5.9,6.3,,,2018,6.1
A,PC_Y_LT60,Y16-29,M,CZ,,,6.3,7.3,6.2,4.6,3.2,4.7,5.6,5.5,5.0,4.8,,,2018,2.8
A,PC_Y_LT60,Y16-29,M,HU,,,4.8,9.8,8.9,9.2,8.9,8.7,10.4,12.8,12.3,10.3,,,2018,5.3
A,PC_Y_LT60,Y16-29,M,PL,,,12.4,10.5,8.5,5.6,5.3,5.7,5.4,5.3,5.9,5.9,,,2018,3.7
A,PC_Y_LT60,Y16-29,M,RO,,,,,7.3,6.7,5.4,5.9,5.7,5.8,5.2,5.4,,,2018,7.2
A,PC_Y_LT60,Y16-29,M,SK,,,4.5,4.4,4.4,3.3,3.9,5.4,5.3,5.0,6.0,6.0,,,2018,4.4
A,PC_Y_LT60,Y16-29,T,AT,,5.6,6.8,6.6,6.2,5.4,5.9,7.3,7.6,7.3,5.8,7.2,,,2018,7.2
A,PC_Y_LT60,Y16-29,T,CZ,,,6.5,6.7,6.4,5.0,4.0,4.7,5.7,5.9,5.9,5.8,,,2018,3.5
A,PC_Y_LT60,Y16-29,T,HU,,,5.3,9.3,8.8,9.7,9.0,9.9,10.9,12.8,12.7,11.5,,,2018,5.0
A,PC_Y_LT60,Y16-29,T,PL,,,12.2,10.6,7.9,5.5,5.0,5.7,5.1,4.9,5.6,6.2,,,2018,4.4
A,PC_Y_LT60,Y16-29,T,RO,,,,,6.8,6.2,5.5,5.4,5.6,6.0,5.6,5.8,,,2018,6.8
A,PC_Y_LT60,Y16-29,T,SK,,,4.3,4.1,4.4,3.2,3.9,5.6,5.0,5.1,6.0,5.9,,,2018,4.3
A,PC_Y_LT60,Y18-24,F,AT,,5.7,5.8,7.1,5.8,5.3,5.3,6.1,6.3,7.7,5.3,7.4,,,2018,6.9
A,PC_Y_LT60,Y18-24,F,CZ,,,7.1,4.7,6.0,5.7,4.9,5.0,4.2,5.9,7.5,4.4,,,2018,2.3
A,PC_Y_LT60,Y18-24,F,HU,,,7.0,9.6,11.6,12.1,9.5,9.2,11.3,12.9,14.0,13.4,,,2018,5.4
A,PC_Y_LT60,Y18-24,F,PL,,,12.8,11.7,8.8,6.9,5.1,6.4,5.5,5.6,5.9,7.2,,,2018,6.7
A,PC_Y_LT60,Y18-24,F,RO,,,,,6.5,6.5,5.8,5.9,6.3,7.2,5.9,4.7,,,2018,7.3
A,PC_Y_LT60,Y18-24,F,SK,,,4.3,4.0,4.6,3.1,4.0,5.7,4.3,5.1,5.2,5.3,,,2018,4.7
A,PC_Y_LT60,Y18-24,M,AT,,4.2,4.6,4.6,4.8,4.1,4.5,6.4,5.1,3.9,4.0,4.2,,,2018,3.4
A,PC_Y_LT60,Y18-24,M,CZ,,,7.1,9.7,8.4,4.1,2.4,4.6,5.2,4.6,6.3,4.1,,,2018,2.4
A,PC_Y_LT60,Y18-24,M,HU,,,4.3,10.6,10.1,10.3,10.2,8.4,10.3,13.0,12.5,10.4,,,2018,6.1
A,PC_Y_LT60,Y18-24,M,PL,,,12.4,11.1,9.2,6.5,5.5,6.5,6.1,6.8,6.4,6.6,,,2018,3.8
A,PC_Y_LT60,Y18-24,M,RO,,,,,7.1,7.7,6.0,6.4,5.5,5.8,6.0,5.1,,,2018,5.5
A,PC_Y_LT60,Y18-24,M,SK,,,4.7,4.2,4.5,3.6,3.7,5.3,5.7,5.3,6.6,6.5,,,2018,5.2
A,PC_Y_LT60,Y18-24,T,AT,,4.9,5.2,5.8,5.3,4.7,4.9,6.3,5.7,5.6,4.6,5.6,,,2018,5.1
A,PC_Y_LT60,Y18-24,T,CZ,,,7.1,7.3,7.3,4.9,3.6,4.8,4.7,5.2,6.9,4.2,,,2018,2.3
A,PC_Y_LT60,Y18-24,T,HU,,,5.6,10.1,10.8,11.2,9.8,8.8,10.8,12.9,13.2,11.8,,,2018,5.7
A,PC_Y_LT60,Y18-24,T,PL,,,12.6,11.4,9.0,6.7,5.3,6.5,5.8,6.2,6.1,6.9,,,2018,5.2
A,PC_Y_LT60,Y18-24,T,RO,,,,,6.8,7.1,5.9,6.2,5.9,6.5,6.0,4.9,,,2018,6.3
A,PC_Y_LT60,Y18-24,T,SK,,,4.5,4.1,4.6,3.4,3.9,5.5,5.1,5.2,5.9,5.9,,,2018,5.0
A,PC_Y_LT60,Y18-59,F,AT,,8.6,9.7,10.0,10.8,9.3,9.2,9.8,10.2,9.6,9.0,10.8,,,2018,8.4
A,PC_Y_LT60,Y18-59,F,CZ,,,10.5,9.9,9.8,8.6,7.6,7.6,7.7,7.9,8.3,8.3,,,2018,5.1
A,PC_Y_LT60,Y18-59,F,HU,,,11.1,13.6,12.7,13.5,12.0,12.1,12.8,12.9,13.4,12.9,,,2018,5.6
A,PC_Y_LT60,Y18-59,F,PL,,,16.2,14.4,11.9,9.6,8.4,9.1,8.5,8.2,8.3,8.4,,,2018,6.5
A,PC_Y_LT60,Y18-59,F,RO,,,,,12.0,10.9,10.7,10.0,9.8,10.2,9.7,8.7,,,2018,8.9
A,PC_Y_LT60,Y18-59,F,SK,,,8.4,7.3,7.7,6.3,6.1,8.5,8.1,7.7,7.7,6.6,,,2018,4.8
A,PC_Y_LT60,Y18-59,M,AT,,6.2,6.1,6.8,6.8,6.6,5.9,7.0,7.9,6.8,6.9,7.8,,,2018,7.0
A,PC_Y_LT60,Y18-59,M,CZ,,,7.1,8.0,6.6,5.6,4.2,4.8,5.3,5.8,6.0,5.8,,,2018,3.9
A,PC_Y_LT60,Y18-59,M,HU,,,7.8,11.9,10.8,11.1,10.2,10.4,11.7,12.3,13.0,11.3,,,2018,6.4
A,PC_Y_LT60,Y18-59,M,PL,,,14.9,12.9,10.5,8.2,6.8,7.1,7.1,7.0,7.3,7.6,,,2018,5.6
A,PC_Y_LT60,Y18-59,M,RO,,,,,8.7,7.7,7.3,7.4,6.7,7.1,6.5,6.4,,,2018,6.1
A,PC_Y_LT60,Y18-59,M,SK,,,5.9,6.1,5.6,4.5,5.1,7.3,7.5,6.8,6.9,7.1,,,2018,5.0
A,PC_Y_LT60,Y18-59,T,AT,,7.4,7.9,8.4,8.8,8.0,7.5,8.4,9.1,8.2,7.9,9.3,,,2018,7.7
A,PC_Y_LT60,Y18-59,T,CZ,,,8.8,8.9,8.2,7.1,5.9,6.2,6.5,6.9,7.1,7.0,,,2018,4.5
A,PC_Y_LT60,Y18-59,T,HU,,,9.5,12.8,11.8,12.3,11.1,11.3,12.3,12.6,13.2,12.1,,,2018,6.0
A,PC_Y_LT60,Y18-59,T,PL,,,15.6,13.6,11.2,8.9,7.6,8.1,7.8,7.6,7.8,8.0,,,2018,6.1
A,PC_Y_LT60,Y18-59,T,RO,,,,,10.4,9.3,9.0,8.7,8.2,8.7,8.1,7.6,,,2018,7.5
A,PC_Y_LT60,Y18-59,T,SK,,,7.2,6.7,6.7,5.4,5.6,7.9,7.8,7.2,7.3,6.9,,,2018,4.9
A,PC_Y_LT60,Y20-24,F,AT,,6.1,6.1,7.4,7.0,6.8,5.8,4.7,5.9,8.8,6.5,8.9,,,2018,9.0
A,PC_Y_LT60,Y20-24,F,CZ,,,7.6,5.1,5.2,4.7,4.4,4.8,4.0,3.4,6.1,4.7,,,2018,2.6
A,PC_Y_LT60,Y20-24,F,HU,,,6.2,9.4,11.5,11.0,8.6,9.0,10.8,12.5,14.0,12.6,,,2018,6.2
A,PC_Y_LT60,Y20-24,F,PL,,,13.7,11.3,8.3,6.9,5.4,7.1,5.7,5.2,5.9,7.5,,,2018,6.9
A,PC_Y_LT60,Y20-24,F,RO,,,,,6.1,6.0,5.1,5.7,5.9,7.0,7.2,4.3,,,2018,6.6
A,PC_Y_LT60,Y20-24,F,SK,,,4.2,3.7,4.5,3.3,4.5,5.9,4.5,4.5,5.1,5.3,,,2018,4.0
A,PC_Y_LT60,Y20-24,M,AT,,4.2,4.5,5.6,4.2,4.7,5.9,6.2,5.9,4.9,4.4,4.1,,,2018,3.4
A,PC_Y_LT60,Y20-24,M,CZ,,,6.3,7.1,8.0,4.1,1.1,4.8,4.3,3.7,5.5,3.4,,,2018,1.9
A,PC_Y_LT60,Y20-24,M,HU,,,3.7,8.5,7.5,9.6,9.5,7.4,9.4,12.0,12.1,10.4,,,2018,6.3
A,PC_Y_LT60,Y20-24,M,PL,,,11.8,10.6,8.7,6.3,5.7,7.1,6.2,6.8,6.5,5.8,,,2018,3.4
A,PC_Y_LT60,Y20-24,M,RO,,,,,6.5,7.4,5.9,5.5,5.4,7.0,5.8,5.2,,,2018,3.7
A,PC_Y_LT60,Y20-24,M,SK,,,3.8,3.0,4.3,3.0,2.9,4.4,4.6,5.4,6.5,6.2,,,2018,4.3
A,PC_Y_LT60,Y20-24,T,AT,,5.1,5.3,6.5,5.6,5.6,5.9,5.5,5.9,6.7,5.4,6.1,,,2018,6.2
A,PC_Y_LT60,Y20-24,T,CZ,,,6.9,6.2,6.7,4.4,2.7,4.8,4.2,3.6,5.8,4.0,,,2018,2.2
A,PC_Y_LT60,Y20-24,T,HU,,,4.9,9.0,9.4,10.3,9.1,8.2,10.1,12.2,13.1,11.4,,,2018,6.2
A,PC_Y_LT60,Y20-24,T,PL,,,12.8,11.0,8.5,6.6,5.5,7.1,6.0,6.0,6.2,6.6,,,2018,5.1
A,PC_Y_LT60,Y20-24,T,RO,,,,,6.3,6.7,5.5,5.6,5.6,7.0,6.5,4.8,,,2018,5.1
A,PC_Y_LT60,Y20-24,T,SK,,,4.0,3.4,4.4,3.2,3.6,5.1,4.6,5.0,5.8,5.8,,,2018,4.1
A,PC_Y_LT60,Y20-29,F,AT,,5.6,7.6,6.5,7.8,6.2,7.5,7.6,7.5,10.0,7.1,8.6,,,2018,10.1
A,PC_Y_LT60,Y20-29,F,CZ,,,7.5,6.3,5.8,5.2,4.6,4.5,5.3,5.4,5.9,6.7,,,2018,5.1
A,PC_Y_LT60,Y20-29,F,HU,,,5.0,8.0,8.2,9.7,8.2,10.3,11.2,12.0,12.8,12.0,,,2018,4.9
A,PC_Y_LT60,Y20-29,F,PL,,,12.1,10.2,6.6,5.2,4.6,6.0,5.0,4.4,5.3,6.7,,,2018,5.2
A,PC_Y_LT60,Y20-29,F,RO,,,,,6.4,5.1,5.0,4.3,5.3,6.2,6.7,6.0,,,2018,6.3
