freq,unit,incgrp,age,sex,geo,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2024,2025,time,values
A,PC,B_MD60,Y16-24,F,PL,,,46.6,35.7,33.1,32.5,27.5,28.7,32.5,37.4,31.2,32.9,18.2,17.7,2022,26.3
A,PC,B_MD60,Y16-24,F,RO,,,,,49.0,41.3,40.4,39.6,25.8,38.4,41.8,37.4,13.6,30.5,2022,22.1
A,PC,B_MD60,Y16-24,F,SK,,,54.3,49.1,47.5,14.7,33.9,35.5,32.5,36.7,31.0,28.5,30.4,,2022,12.2
A,PC,B_MD60,Y16-24,M,AT,,50.5,34.1,32.1,39.2,26.1,40.7,41.3,43.7,51.6,47.3,48.1,21.4,,2022,44.0
A,PC,B_MD60,Y16-24,M,CZ,,,30.7,29.5,34.2,39.3,41.7,35.4,32.5,37.8,40.9,29.9,38.4,33.0,2022,33.3
A,PC,B_MD60,Y16-24,M,HU,,,46.7,30.4,29.8,35.9,38.5,35.2,36.4,34.2,39.8,37.2,41.6,10.3,2022,25.9
A,PC,B_MD60,Y16-24,M,PL,,,45.9,34.8,30.3,29.1,26.2,23.0,33.7,27.9,29.2,27.6,22.6,22.7,2022,24.5
A,PC,B_MD60,Y16-24,M,RO,,,,,46.6,44.1,27.3,36.5,20.1,38.9,31.9,38.6,23.2,35.6,2022,31.9
A,PC,B_MD60,Y16-24,M,SK,,,48.7,55.2,52.4,13.3,38.2,32.6,41.7,30.9,27.0,26.7,18.8,,2022,11.4
A,PC,B_MD60,Y16-24,T,AT,,50.1,37.4,37.5,38.4,25.0,39.1,38.2,38.7,51.3,47.5,45.8,23.5,,2022,39.7
A,PC,B_MD60,Y16-24,T,CZ,,,28.9,31.4,32.6,41.8,44.9,45.2,35.9,43.1,45.1,33.9,41.5,38.1,2022,35.9
A,PC,B_MD60,Y16-24,T,HU,,,48.6,32.7,35.0,36.9,36.9,34.6,39.9,34.6,39.6,36.5,41.4,12.3,2022,29.8
A,PC,B_MD60,Y16-24,T,PL,,,46.3,35.3,31.6,30.8,26.9,25.9,33.1,32.6,30.2,30.3,20.5,20.1,2022,25.4
A,PC,B_MD60,Y16-24,T,RO,,,,,47.7,42.7,33.9,37.9,22.9,38.7,36.7,38.1,18.9,33.2,2022,27.5
A,PC,B_MD60,Y16-24,T,SK,,,51.5,52.4,49.9,14.0,36.0,34.0,37.4,33.7,28.8,27.6,25.0,,2022,11.8
A,PC,B_MD60,Y16-29,F,AT,,48.5,42.1,37.8,43.2,23.2,45.4,42.6,36.8,48.7,51.4,45.7,32.4,,2022,41.8
A,PC,B_MD60,Y16-29,F,CZ,,,36.8,40.2,34.9,48.5,52.3,60.2,41.2,47.7,51.2,38.5,50.0,45.8,2022,46.4
A,PC,B_MD60,Y16-29,F,HU,,,47.7,40.8,42.4,43.4,35.5,34.9,42.8,35.5,39.2,35.7,37.8,17.9,2022,33.3
A,PC,B_MD60,Y16-29,F,PL,,,47.0,36.4,34.9,31.9,28.6,29.3,31.6,36.2,34.0,30.9,22.8,17.6,2022,24.6
A,PC,B_MD60,Y16-29,F,RO,,,,,43.1,36.7,38.5,44.5,25.2,39.2,39.7,37.4,17.8,27.6,2022,22.4
A,PC,B_MD60,Y16-29,F,SK,,,55.2,53.2,50.9,21.3,34.6,33.0,30.6,35.9,33.2,32.6,34.2,,2022,11.7
A,PC,B_MD60,Y16-29,M,AT,,53.4,38.4,35.4,34.5,29.9,51.6,42.3,41.0,49.3,56.0,46.3,35.2,,2022,48.1
A,PC,B_MD60,Y16-29,M,CZ,,,35.6,34.8,35.8,42.1,47.5,41.9,36.7,38.1,41.5,36.0,42.0,39.1,2022,35.0
A,PC,B_MD60,Y16-29,M,HU,,,48.4,32.0,31.3,39.9,40.0,36.5,39.7,35.4,41.2,34.1,37.5,12.6,2022,23.7
A,PC,B_MD60,Y16-29,M,PL,,,45.3,35.1,32.9,30.2,27.1,23.7,32.2,28.9,28.9,27.5,20.6,20.4,2022,23.8
A,PC,B_MD60,Y16-29,M,RO,,,,,46.0,42.5,27.1,39.3,22.3,42.4,34.0,39.2,21.7,34.1,2022,30.5
A,PC,B_MD60,Y16-29,M,SK,,,50.2,58.9,51.2,14.3,38.7,33.0,41.1,29.6,26.9,28.1,30.7,,2022,12.7
A,PC,B_MD60,Y16-29,T,AT,,50.7,40.4,36.6,39.4,26.2,48.3,42.5,39.0,49.0,53.7,46.0,33.5,,2022,45.1
A,PC,B_MD60,Y16-29,T,CZ,,,36.2,37.4,35.3,45.2,50.0,51.0,38.9,43.0,46.5,37.4,45.9,42.4,2022,40.5
A,PC,B_MD60,Y16-29,T,HU,,,48.0,36.4,37.1,41.7,37.7,35.7,41.4,35.4,40.2,34.9,37.6,15.2,2022,28.7
A,PC,B_MD60,Y16-29,T,PL,,,46.1,35.7,33.9,31.0,27.9,26.4,31.9,32.4,31.5,29.2,21.7,18.9,2022,24.2
A,PC,B_MD60,Y16-29,T,RO,,,,,44.6,39.4,33.1,41.8,23.7,40.8,36.8,38.4,19.9,31.0,2022,27.1
A,PC,B_MD60,Y16-29,T,SK,,,52.8,56.2,51.1,18.0,36.6,33.0,36.3,32.6,29.8,30.3,32.5,,2022,12.2
A,PC,B_MD60,Y18-24,F,AT,,53.0,46.9,48.2,43.3,26.3,44.1,35.9,39.1,57.7,50.4,43.2,26.8,,2022,47.5
A,PC,B_MD60,Y18-24,F,CZ,,,34.6,41.0,33.1,44.1,50.2,56.1,41.7,51.0,51.3,42.5,47.9,44.6,2022,39.1
A,PC,B_MD60,Y18-24,F,HU,,,49.4,37.7,44.0,39.6,39.4,35.6,45.1,35.4,40.0,38.9,43.4,14.7,2022,35.6
A,PC,B_MD60,Y18-24,F,PL,,,46.5,37.0,32.0,33.1,29.5,30.2,35.2,43.1,31.9,32.8,20.2,16.1,2022,27.4
A,PC,B_MD60,Y18-24,F,RO,,,,,49.4,39.0,42.1,44.8,27.0,40.7,45.5,38.7,15.3,33.7,2022,28.0
A,PC,B_MD60,Y18-24,F,SK,,,52.9,49.0,48.8,13.3,34.1,33.1,28.9,38.9,29.6,26.6,33.2,,2022,6.3
A,PC,B_MD60,Y18-24,M,AT,,55.9,34.7,36.6,49.4,32.1,46.5,46.8,51.1,55.5,48.2,50.6,27.4,,2022,32.8
A,PC,B_MD60,Y18-24,M,CZ,,,36.6,30.1,34.6,33.7,37.4,41.8,35.1,36.4,42.4,26.0,33.4,34.2,2022,27.8
A,PC,B_MD60,Y18-24,M,HU,,,47.1,29.8,33.4,40.0,40.3,38.1,40.3,34.7,43.1,39.0,47.0,12.1,2022,22.0
A,PC,B_MD60,Y18-24,M,PL,,,47.0,36.2,30.8,28.5,29.7,23.8,34.5,28.1,29.5,27.0,21.7,19.8,2022,27.7
A,PC,B_MD60,Y18-24,M,RO,,,,,45.3,47.6,30.1,39.2,19.0,41.4,33.5,37.8,30.8,45.2,2022,36.6
A,PC,B_MD60,Y18-24,M,SK,,,46.6,57.9,51.4,12.4,40.9,35.6,41.3,33.9,28.4,27.2,15.6,,2022,13.8
A,PC,B_MD60,Y18-24,T,AT,,54.2,41.2,43.6,45.6,28.8,45.4,40.7,44.9,56.7,49.4,46.9,27.0,,2022,40.2
A,PC,B_MD60,Y18-24,T,CZ,,,35.8,34.6,33.9,39.2,43.3,48.3,38.0,43.8,47.0,34.5,39.3,39.3,2022,32.5
A,PC,B_MD60,Y18-24,T,HU,,,48.3,33.7,39.0,39.8,39.8,36.8,42.9,35.1,41.5,39.0,45.1,13.5,2022,29.1
A,PC,B_MD60,Y18-24,T,PL,,,46.7,36.6,31.4,30.8,29.6,27.0,34.9,35.5,30.7,30.0,21.0,17.9,2022,27.5
A,PC,B_MD60,Y18-24,T,RO,,,,,47.2,43.3,36.2,41.8,23.0,41.1,39.3,38.2,23.7,39.5,2022,32.8
A,PC,B_MD60,Y18-24,T,SK,,,49.7,53.6,50.0,12.9,37.5,34.4,35.5,36.5,28.9,26.9,24.8,,2022,10.2
A,PC,B_MD60,Y18-64,F,AT,,43.3,34.5,37.2,39.0,38.0,43.4,40.2,39.3,44.7,43.7,44.1,37.9,,2022,43.9
A,PC,B_MD60,Y18-64,F,CZ,,,42.2,43.8,42.7,51.2,49.1,55.7,47.7,52.6,54.1,47.9,49.9,45.6,2022,43.2
A,PC,B_MD60,Y18-64,F,HU,,,51.3,44.8,44.4,45.6,41.5,41.3,46.2,44.2,45.5,42.5,40.4,23.4,2022,40.5
A,PC,B_MD60,Y18-64,F,PL,,,49.3,38.5,36.5,36.1,31.8,33.7,38.2,40.0,37.3,35.3,28.9,22.7,2022,30.5
A,PC,B_MD60,Y18-64,F,RO,,,,,47.2,43.7,40.5,44.3,24.5,47.5,45.0,43.1,18.1,19.2,2022,27.4
A,PC,B_MD60,Y18-64,F,SK,,,57.6,59.8,54.1,26.0,42.8,38.2,41.3,40.8,39.7,36.5,38.6,,2022,15.4
A,PC,B_MD60,Y18-64,M,AT,,39.3,32.6,32.2,33.0,39.4,45.4,40.1,42.2,42.4,43.5,43.3,39.2,,2022,39.7
A,PC,B_MD60,Y18-64,M,CZ,,,39.7,35.5,38.0,45.2,41.1,46.0,41.6,43.4,49.4,42.2,44.2,43.8,2022,35.9
A,PC,B_MD60,Y18-64,M,HU,,,48.5,39.8,36.2,44.5,36.4,40.0,45.4,42.4,46.8,41.1,37.1,22.6,2022,34.1
A,PC,B_MD60,Y18-64,M,PL,,,48.2,36.6,34.3,32.8,29.5,31.2,37.0,37.0,34.7,33.2,28.4,23.0,2022,31.4
A,PC,B_MD60,Y18-64,M,RO,,,,,44.6,43.1,39.0,41.9,23.9,46.5,42.2,43.4,19.3,21.4,2022,31.7
A,PC,B_MD60,Y18-64,M,SK,,,54.3,59.4,49.5,26.4,43.9,36.7,41.1,35.3,35.3,37.8,37.3,,2022,13.8
A,PC,B_MD60,Y18-64,T,AT,,41.5,33.6,34.9,36.4,38.7,44.4,40.1,40.7,43.6,43.6,43.7,38.5,,2022,41.7
A,PC,B_MD60,Y18-64,T,CZ,,,41.0,40.1,40.6,48.6,45.6,51.3,44.9,48.4,52.0,45.4,47.4,44.8,2022,39.9
A,PC,B_MD60,Y18-64,T,HU,,,49.9,42.3,40.5,45.1,39.0,40.7,45.8,43.3,46.2,41.8,38.8,23.0,2022,37.4
A,PC,B_MD60,Y18-64,T,PL,,,48.7,37.5,35.4,34.4,30.7,32.5,37.6,38.4,36.0,34.2,28.6,22.9,2022,31.0
A,PC,B_MD60,Y18-64,T,RO,,,,,45.9,43.4,39.8,43.1,24.2,47.0,43.5,43.2,18.7,20.3,2022,29.7
A,PC,B_MD60,Y18-64,T,SK,,,56.1,59.6,52.0,26.2,43.3,37.4,41.2,38.1,37.5,37.2,37.9,,2022,14.6
A,PC,B_MD60,Y20-24,F,AT,,57.5,45.7,55.2,48.3,32.3,53.4,44.2,46.9,56.3,50.8,49.5,34.0,,2022,35.2
A,PC,B_MD60,Y20-24,F,CZ,,,41.8,45.0,36.1,45.2,47.6,60.9,46.5,46.8,46.7,43.7,42.8,48.9,2022,54.8
A,PC,B_MD60,Y20-24,F,HU,,,52.4,38.3,53.0,44.9,44.1,37.3,46.4,35.9,45.6,41.7,50.0,17.2,2022,38.2
A,PC,B_MD60,Y20-24,F,PL,,,48.8,35.3,30.3,32.2,30.7,29.8,36.4,45.9,33.3,35.5,21.8,18.4,2022,26.8
A,PC,B_MD60,Y20-24,F,RO,,,,,53.0,41.6,40.2,47.5,27.2,40.4,46.7,44.4,19.8,31.2,2022,30.4
A,PC,B_MD60,Y20-24,F,SK,,,57.7,48.0,50.5,11.5,37.7,31.6,34.9,38.4,29.8,24.6,25.5,,2022,9.1
A,PC,B_MD60,Y20-24,M,AT,,61.5,52.1,38.4,57.7,33.6,56.0,40.4,54.1,57.2,52.9,50.9,26.8,,2022,19.6
A,PC,B_MD60,Y20-24,M,CZ,,,41.7,32.1,34.0,24.6,34.7,51.0,37.7,39.9,33.8,38.0,35.8,45.8,2022,31.2
A,PC,B_MD60,Y20-24,M,HU,,,42.4,26.7,34.8,47.1,43.0,39.4,42.3,34.4,45.0,42.7,48.4,11.7,2022,25.6
A,PC,B_MD60,Y20-24,M,PL,,,45.9,35.4,31.7,30.7,30.9,24.8,36.1,25.8,32.4,26.3,23.7,23.0,2022,29.8
A,PC,B_MD60,Y20-24,M,RO,,,,,47.4,46.2,30.4,40.3,19.7,41.8,38.3,39.7,38.9,54.7,2022,39.8
A,PC,B_MD60,Y20-24,M,SK,,,45.6,58.3,54.2,15.9,44.3,32.8,35.9,40.0,36.9,22.7,19.6,,2022,17.3
A,PC,B_MD60,Y20-24,T,AT,,59.4,48.5,48.2,52.0,32.8,54.9,42.4,50.5,56.7,51.8,50.2,31.7,,2022,27.4
A,PC,B_MD60,Y20-24,T,CZ,,,41.8,38.0,34.9,36.6,41.5,55.7,41.3,43.6,39.8,41.3,38.7,47.5,2022,40.2
A,PC,B_MD60,Y20-24,T,HU,,,47.8,33.0,44.9,45.9,43.6,38.3,44.5,35.2,45.3,42.2,49.2,14.5,2022,32.1
A,PC,B_MD60,Y20-24,T,PL,,,47.4,35.4,31.0,31.4,30.8,27.3,36.3,36.1,32.8,31.2,22.8,20.7,2022,28.2
A,PC,B_MD60,Y20-24,T,RO,,,,,50.0,43.9,35.4,43.8,23.6,41.1,42.4,42.0,29.5,43.6,2022,35.7
A,PC,B_MD60,Y20-24,T,SK,,,51.9,53.5,52.2,13.4,40.7,32.2,35.4,39.2,33.5,23.7,22.8,,2022,13.5
A,PC,B_MD60,Y20-29,F,AT,,51.9,46.2,43.8,51.1,26.8,55.5,48.5,45.1,50.6,53.9,49.5,41.7,,2022,46.7
A,PC,B_MD60,Y20-29,F,CZ,,,46.8,48.1,40.9,51.3,54.4,65.2,45.0,45.8,51.0,41.6,51.8,50.3,2022,55.5
A,PC,B_MD60,Y20-29,F,HU,,,47.4,45.3,51.4,50.1,40.7,37.5,44.7,36.4,43.2,39.1,41.2,21.2,2022,35.8
A,PC,B_MD60,Y20-29,F,PL,,,48.5,36.5,34.3,31.4,31.0,30.1,33.3,40.6,36.5,31.4,27.0,17.9,2022,24.0
A,PC,B_MD60,Y20-29,F,RO,,,,,41.8,33.7,37.4,51.8,25.8,40.7,41.5,41.4,24.1,26.7,2022,28.1
A,PC,B_MD60,Y20-29,F,SK,,,57.8,55.7,55.8,24.0,37.3,28.7,30.8,36.5,33.8,32.1,33.9,,2022,9.3
A,PC,B_MD60,Y20-29,M,AT,,60.3,48.0,39.8,41.9,34.8,63.8,42.2,44.8,51.4,61.2,47.0,44.1,,2022,40.9
A,PC,B_MD60,Y20-29,M,CZ,,,45.3,41.6,37.4,37.5,50.7,59.6,43.7,39.8,37.4,45.2,43.2,55.3,2022,35.1
A,PC,B_MD60,Y20-29,M,HU,,,47.2,31.3,35.6,49.0,43.8,40.1,44.9,36.2,44.9,36.1,39.6,14.3,2022,22.2
A,PC,B_MD60,Y20-29,M,PL,,,45.0,35.6,35.2,31.7,30.2,24.9,32.5,28.3,30.5,26.8,20.2,19.5,2022,26.2
A,PC,B_MD60,Y20-29,M,RO,,,,,46.0,42.3,28.9,43.5,23.4,45.6,38.4,40.1,28.8,46.3,2022,34.4
A,PC,B_MD60,Y20-29,M,SK,,,49.6,63.5,51.1,16.8,42.5,33.4,37.2,34.1,33.8,26.8,37.7,,2022,16.8
A,PC,B_MD60,Y20-29,T,AT,,55.8,47.1,41.9,47.2,30.3,59.7,45.8,45.0,50.9,57.5,48.3,42.7,,2022,43.5
A,PC,B_MD60,Y20-29,T,CZ,,,46.1,45.0,39.2,45.3,52.9,62.6,44.3,43.2,44.6,43.0,47.5,52.5,2022,46.2
A,PC,B_MD60,Y20-29,T,HU,,,47.3,38.8,44.4,49.6,42.1,38.7,44.8,36.3,44.0,37.7,40.4,17.7,2022,29.4
A,PC,B_MD60,Y20-29,T,PL,,,46.7,36.0,34.7,31.5,30.6,27.5,32.9,34.3,33.6,29.2,23.6,18.7,2022,25.1
A,PC,B_MD60,Y20-29,T,RO,,,,,43.8,37.7,33.4,47.6,24.6,43.2,39.9,40.7,26.5,36.7,2022,31.9
A,PC,B_MD60,Y20-29,T,SK,,,54.1,59.8,53.6,20.8,39.7,31.2,34.2,35.3,33.8,29.6,35.8,,2022,13.5
A,PC,B_MD60,Y25-29,F,AT,,45.9,46.8,28.2,54.9,22.1,57.1,52.1,43.2,44.8,57.4,49.6,51.2,,2022,58.6
A,PC,B_MD60,Y25-29,F,CZ,,,49.3,50.0,44.7,59.7,61.6,69.6,43.6,44.5,55.2,39.9,60.1,52.9,2022,56.0
A,PC,B_MD60,Y25-29,F,HU,,,41.6,53.1,49.1,57.5,35.5,37.9,42.5,37.3,38.6,35.3,26.3,28.0,2022,32.9
A,PC,B_MD60,Y25-29,F,PL,,,48.0,38.2,39.3,30.2,31.5,30.5,29.7,33.1,40.2,26.0,34.6,17.3,2022,20.3
A,PC,B_MD60,Y25-29,F,RO,,,,,33.7,27.3,34.1,57.4,23.4,41.2,34.7,37.2,29.3,18.6,2022,23.6
A,PC,B_MD60,Y25-29,F,SK,,,57.8,66.0,63.2,44.6,36.6,23.7,23.9,32.4,40.0,40.2,43.3,,2022,9.7
A,PC,B_MD60,Y25-29,M,AT,,59.0,44.8,41.1,25.6,35.9,74.6,43.9,36.5,45.3,68.5,42.5,54.7,,2022,55.2
A,PC,B_MD60,Y25-29,M,CZ,,,49.0,51.9,44.6,53.2,,76.1,55.9,39.7,43.6,53.1,,,2022,
A,PC,B_MD60,Y25-29,M,HU,,,52.7,36.1,36.7,51.9,45.0,41.0,48.5,39.5,44.8,26.0,21.8,18.4,2022,17.4
A,PC,B_MD60,Y25-29,M,PL,,,43.8,35.8,40.0,33.1,29.4,25.0,28.9,31.3,28.1,27.3,15.3,15.0,2022,22.2
A,PC,B_MD60,Y25-29,M,RO,,,,,44.5,37.9,26.8,48.5,28.1,51.3,38.5,40.5,16.7,28.6,2022,27.0
A,PC,B_MD60,Y25-29,M,SK,,,56.6,70.6,46.4,18.1,40.3,34.4,39.1,24.5,26.3,31.2,52.6,,2022,16.1
A,PC,B_MD60,Y25-29,T,AT,,51.9,45.7,34.9,41.4,28.1,64.4,48.7,39.5,45.0,63.2,46.3,52.9,,2022,56.5
A,PC,B_MD60,Y25-29,T,CZ,,,49.2,50.8,44.7,56.8,68.1,72.0,48.4,42.7,50.7,44.5,60.7,63.4,2022,52.7
A,PC,B_MD60,Y25-29,T,HU,,,46.7,45.0,43.6,55.0,40.0,39.4,45.3,38.3,41.8,30.8,24.2,22.9,2022,25.9
A,PC,B_MD60,Y25-29,T,PL,,,45.8,36.9,39.7,31.7,30.5,27.6,29.3,32.1,34.5,26.6,24.9,16.2,2022,21.3
A,PC,B_MD60,Y25-29,T,RO,,,,,38.3,31.8,30.8,53.1,25.9,46.1,36.8,39.1,22.9,23.5,2022,25.8
A,PC,B_MD60,Y25-29,T,SK,,,57.3,68.4,55.6,32.1,38.4,29.5,32.3,28.1,34.3,35.9,48.3,,2022,13.5
A,PC,B_MD60,Y6-11,F,AT,,25.9,20.6,23.0,25.6,29.1,29.3,22.9,15.2,23.6,24.5,17.8,22.6,,2022,27.3
A,PC,B_MD60,Y6-11,F,CZ,,,33.7,44.7,45.8,49.4,37.1,51.2,47.8,34.4,49.0,37.1,60.1,47.8,2022,40.7
A,PC,B_MD60,Y6-11,F,HU,,,36.0,31.6,30.9,36.6,26.8,29.8,28.6,22.3,29.9,24.2,26.7,24.7,2022,27.3
A,PC,B_MD60,Y6-11,F,PL,,,44.3,29.6,30.2,30.6,26.1,33.7,37.5,29.7,28.3,25.7,17.2,13.1,2022,18.1
A,PC,B_MD60,Y6-11,F,RO,,,,,36.7,36.6,29.9,34.6,20.1,53.1,37.3,26.4,14.2,15.1,2022,13.5
A,PC,B_MD60,Y6-11,F,SK,,,52.0,55.5,47.7,24.1,38.4,38.0,38.7,40.1,36.9,40.3,55.1,,2022,16.2
A,PC,B_MD60,Y6-11,M,AT,,19.3,21.7,12.7,25.2,26.3,20.8,7.7,12.0,29.2,22.0,21.8,37.1,,2022,48.7
A,PC,B_MD60,Y6-11,M,CZ,,,45.4,40.1,28.9,43.2,37.5,52.8,31.4,46.1,65.6,40.1,49.0,56.5,2022,38.0
A,PC,B_MD60,Y6-11,M,HU,,,39.3,35.5,42.7,34.4,23.7,25.3,25.6,21.7,25.0,29.1,26.3,28.4,2022,28.1
A,PC,B_MD60,Y6-11,M,PL,,,43.2,32.1,29.2,28.5,29.2,27.4,36.7,37.2,30.7,29.9,20.2,24.7,2022,26.3
A,PC,B_MD60,Y6-11,M,RO,,,,,44.9,30.9,27.5,32.2,18.5,42.4,39.5,33.7,17.9,7.4,2022,21.7
A,PC,B_MD60,Y6-11,M,SK,,,54.2,46.3,43.1,17.3,19.6,25.3,21.6,32.7,37.9,36.5,32.7,,2022,11.6
A,PC,B_MD60,Y6-11,T,AT,,22.4,21.1,17.8,25.4,27.9,25.3,15.4,13.5,26.5,23.3,19.5,30.7,,2022,38.3
A,PC,B_MD60,Y6-11,T,CZ,,,39.4,42.6,36.5,45.8,37.3,52.0,38.5,40.6,58.9,38.9,55.0,52.6,2022,39.4
A,PC,B_MD60,Y6-11,T,HU,,,37.8,33.6,37.3,35.4,25.1,27.4,27.0,22.0,27.2,26.5,26.5,26.3,2022,27.7
A,PC,B_MD60,Y6-11,T,PL,,,43.8,30.9,29.7,29.5,27.5,30.5,37.1,33.5,29.5,27.9,18.7,18.8,2022,22.4
A,PC,B_MD60,Y6-11,T,RO,,,,,40.9,33.7,28.6,33.5,19.3,47.3,38.5,30.1,16.3,11.1,2022,17.6
A,PC,B_MD60,Y6-11,T,SK,,,53.2,50.0,45.5,20.7,28.8,32.3,30.3,36.6,37.4,38.4,43.3,,2022,13.9
A,PC,B_MD60,Y_GE65,F,AT,,28.2,17.7,23.3,21.3,60.0,54.1,49.1,54.7,32.7,40.3,28.5,35.3,,2022,34.2
A,PC,B_MD60,Y_GE65,F,CZ,,,31.8,38.2,45.2,44.9,42.1,47.1,45.7,51.4,47.0,45.1,37.4,33.5,2022,30.4
A,PC,B_MD60,Y_GE65,F,HU,,,43.2,36.6,44.0,50.8,39.3,41.2,44.5,51.6,45.6,41.5,29.8,17.3,2022,35.4
A,PC,B_MD60,Y_GE65,F,PL,,,37.0,27.0,27.1,27.3,27.0,26.3,33.1,37.3,34.0,30.8,25.8,23.3,2022,33.4
A,PC,B_MD60,Y_GE65,F,RO,,,,,56.8,51.3,43.1,41.7,27.5,43.6,41.2,45.3,9.4,11.2,2022,31.3
A,PC,B_MD60,Y_GE65,F,SK,,,48.7,69.8,53.1,43.7,44.1,31.9,34.9,39.4,33.1,39.1,43.2,,2022,20.4
A,PC,B_MD60,Y_GE65,M,AT,,33.5,11.6,13.1,20.3,49.2,45.0,40.4,42.0,25.1,33.3,26.9,43.1,,2022,45.4
A,PC,B_MD60,Y_GE65,M,CZ,,,,28.5,17.8,43.5,36.5,36.3,35.1,31.9,45.7,49.2,43.9,43.3,2022,24.3
A,PC,B_MD60,Y_GE65,M,HU,,,37.1,34.6,31.9,44.3,37.4,23.6,33.6,44.9,34.1,50.4,22.6,11.3,2022,27.3
A,PC,B_MD60,Y_GE65,M,PL,,,44.3,19.9,15.0,22.2,22.8,23.2,30.4,29.0,16.1,18.1,22.8,18.6,2022,23.0
A,PC,B_MD60,Y_GE65,M,RO,,,,,40.4,42.5,41.8,42.2,18.0,36.5,38.4,39.7,10.1,8.0,2022,28.4
A,PC,B_MD60,Y_GE65,M,SK,,,,69.7,42.9,30.1,41.5,29.6,40.3,32.1,28.8,29.7,24.0,,2022,19.3
A,PC,B_MD60,Y_GE65,T,AT,,29.8,16.0,20.7,21.0,56.6,51.2,46.5,50.6,30.2,37.9,27.9,37.9,,2022,38.0
A,PC,B_MD60,Y_GE65,T,CZ,,,34.2,36.5,40.9,44.7,41.1,45.6,44.4,47.7,46.8,46.2,38.9,35.8,2022,29.1
A,PC,B_MD60,Y_GE65,T,HU,,,41.8,36.1,41.6,49.3,38.9,36.7,41.2,49.5,42.6,44.2,27.7,16.0,2022,32.6
A,PC,B_MD60,Y_GE65,T,PL,,,38.9,25.0,23.9,25.8,25.8,25.5,32.4,35.2,29.3,27.3,24.9,22.0,2022,30.5
A,PC,B_MD60,Y_GE65,T,RO,,,,,51.6,48.6,42.7,41.8,25.2,41.9,40.5,43.9,9.6,10.3,2022,30.4
A,PC,B_MD60,Y_GE65,T,SK,,,55.9,69.8,51.7,41.7,43.6,31.5,36.0,37.3,32.2,36.7,36.8,,2022,20.0
A,PC,B_MD60,Y_LT18,F,AT,,35.2,20.7,23.1,27.0,22.5,30.8,21.2,13.8,26.1,30.4,25.2,22.4,,2022,25.9
A,PC,B_MD60,Y_LT18,F,CZ,,,30.5,34.7,33.5,49.2,37.3,51.6,39.6,38.3,53.0,38.3,53.9,43.1,2022,39.5
A,PC,B_MD60,Y_LT18,F,HU,,,37.6,33.1,34.4,36.3,28.9,28.8,29.9,26.0,27.0,26.2,30.4,21.3,2022,24.1
A,PC,B_MD60,Y_LT18,F,PL,,,44.3,31.8,29.9,29.1,23.1,28.3,31.2,29.3,29.3,26.7,20.9,15.7,2022,20.0
A,PC,B_MD60,Y_LT18,F,RO,,,,,35.3,36.6,29.9,32.9,19.4,40.5,37.5,31.3,15.9,15.2,2022,13.1
A,PC,B_MD60,Y_LT18,F,SK,,,51.4,49.0,45.5,21.7,37.6,33.9,34.5,33.2,33.4,34.6,31.1,,2022,15.1
A,PC,B_MD60,Y_LT18,M,AT,,26.0,20.3,19.7,26.7,17.0,18.1,15.2,14.2,24.6,27.9,26.8,29.1,,2022,38.3
A,PC,B_MD60,Y_LT18,M,CZ,,,33.1,35.9,36.4,43.7,38.9,42.9,32.7,42.7,53.0,41.3,51.8,47.6,2022,39.1
A,PC,B_MD60,Y_LT18,M,HU,,,40.5,39.5,36.4,36.0,30.2,28.2,28.4,26.1,27.5,33.2,28.9,21.1,2022,27.2
A,PC,B_MD60,Y_LT18,M,PL,,,41.5,31.5,29.7,28.5,24.1,27.0,33.0,30.8,28.1,29.0,19.0,21.2,2022,20.8
A,PC,B_MD60,Y_LT18,M,RO,,,,,40.4,33.8,28.8,32.7,21.3,42.9,37.6,33.5,15.1,11.9,2022,17.7
A,PC,B_MD60,Y_LT18,M,SK,,,56.8,50.3,50.4,17.1,27.7,28.3,29.7,30.3,34.7,34.2,27.6,,2022,9.7
A,PC,B_MD60,Y_LT18,T,AT,,30.6,20.5,21.4,26.8,19.7,24.5,18.2,14.0,25.3,29.2,26.0,26.0,,2022,32.4
A,PC,B_MD60,Y_LT18,T,CZ,,,31.8,35.3,35.0,46.2,38.1,47.0,35.8,40.6,53.0,40.0,52.8,45.6,2022,39.3
A,PC,B_MD60,Y_LT18,T,HU,,,39.2,36.4,35.5,36.2,29.6,28.5,29.1,26.1,27.2,29.7,29.6,21.2,2022,25.8
A,PC,B_MD60,Y_LT18,T,PL,,,42.9,31.7,29.8,28.8,23.6,27.6,32.2,30.1,28.7,27.9,20.0,18.4,2022,20.4
A,PC,B_MD60,Y_LT18,T,RO,,,,,38.0,35.2,29.3,32.8,20.3,41.8,37.6,32.5,15.5,13.3,2022,15.4
A,PC,B_MD60,Y_LT18,T,SK,,,54.2,49.7,48.1,19.3,32.6,31.0,32.1,31.6,34.1,34.4,29.3,,2022,12.3
A,PC,B_MD60,Y_LT6,F,AT,,38.6,23.2,32.7,40.1,18.5,37.5,22.8,15.8,36.0,36.6,20.8,31.5,,2022,17.8
A,PC,B_MD60,Y_LT6,F,CZ,,,43.7,39.8,29.7,49.6,31.3,58.3,33.0,42.1,64.2,46.0,70.9,48.6,2022,41.9
