freq,quant_inc,coicop,unit,geo,1988,1994,1999,2005,2010,time,values
A,QU3,CP044,PM,HU,,,,53.0,52.0,2015,45.0
A,QU3,CP044,PM,PL,,,,52.0,49.0,2015,54.0
A,QU3,CP044,PM,RO,,,,27.0,21.0,2015,28.0
A,QU3,CP044,PM,SK,,,,20.0,38.0,2015,48.0
A,QU3,CP045,PM,AT,,60.1,54.2,49.0,51.0,2015,48.0
A,QU3,CP045,PM,CZ,,,,123.0,137.0,2015,127.0
A,QU3,CP045,PM,HU,,,,125.0,144.0,2015,111.0
A,QU3,CP045,PM,PL,,,,110.0,120.0,2015,108.0
A,QU3,CP045,PM,RO,,,,129.0,101.0,2015,111.0
A,QU3,CP045,PM,SK,,,,154.0,146.0,2015,115.0
A,QU3,CP05,PM,AT,,100.7,66.0,59.0,62.0,2015,76.0
A,QU3,CP05,PM,CZ,,,,65.0,62.0,2015,58.0
A,QU3,CP05,PM,HU,,,,46.0,31.0,2015,30.0
A,QU3,CP05,PM,PL,,,,40.0,42.0,2015,41.0
A,QU3,CP05,PM,RO,,,,32.0,31.0,2015,32.0
A,QU3,CP05,PM,SK,,,,38.0,41.0,2015,48.0
A,QU3,CP051,PM,AT,,39.6,28.4,25.0,27.0,2015,33.0
A,QU3,CP051,PM,CZ,,,,18.0,19.0,2015,16.0
A,QU3,CP051,PM,HU,,,,8.0,5.0,2015,3.0
A,QU3,CP051,PM,PL,,,,10.0,11.0,2015,10.0
A,QU3,CP051,PM,RO,,,,4.0,3.0,2015,3.0
A,QU3,CP051,PM,SK,,,,11.0,12.0,2015,18.0
A,QU3,CP052,PM,AT,,8.3,6.6,5.0,4.0,2015,4.0
A,QU3,CP052,PM,CZ,,,,6.0,6.0,2015,7.0
A,QU3,CP052,PM,HU,,,,2.0,1.0,2015,1.0
A,QU3,CP052,PM,PL,,,,3.0,3.0,2015,3.0
A,QU3,CP052,PM,RO,,,,2.0,2.0,2015,3.0
A,QU3,CP052,PM,SK,,,,2.0,3.0,2015,0.0
A,QU3,CP053,PM,AT,,19.3,11.0,10.0,11.0,2015,14.0
A,QU3,CP053,PM,CZ,,,,15.0,13.0,2015,12.0
A,QU3,CP053,PM,HU,,,,10.0,7.0,2015,5.0
A,QU3,CP053,PM,PL,,,,7.0,7.0,2015,6.0
A,QU3,CP053,PM,RO,,,,6.0,4.0,2015,4.0
A,QU3,CP053,PM,SK,,,,6.0,6.0,2015,10.0
A,QU3,CP054,PM,AT,,4.7,5.0,4.0,4.0,2015,4.0
A,QU3,CP054,PM,CZ,,,,6.0,5.0,2015,4.0
A,QU3,CP054,PM,HU,,,,2.0,1.0,2015,1.0
A,QU3,CP054,PM,PL,,,,3.0,3.0,2015,4.0
A,QU3,CP054,PM,RO,,,,2.0,1.0,2015,1.0
A,QU3,CP054,PM,SK,,,,2.0,3.0,2015,1.0
A,QU3,CP055,PM,AT,,14.0,4.2,5.0,5.0,2015,11.0
A,QU3,CP055,PM,CZ,,,,6.0,6.0,2015,6.0
A,QU3,CP055,PM,HU,,,,3.0,2.0,2015,2.0
A,QU3,CP055,PM,PL,,,,2.0,2.0,2015,3.0
A,QU3,CP055,PM,RO,,,,1.0,1.0,2015,1.0
A,QU3,CP055,PM,SK,,,,3.0,3.0,2015,5.0
A,QU3,CP056,PM,AT,,14.7,10.7,10.0,12.0,2015,10.0
A,QU3,CP056,PM,CZ,,,,15.0,14.0,2015,14.0
A,QU3,CP056,PM,HU,,,,21.0,15.0,2015,18.0
A,QU3,CP056,PM,PL,,,,15.0,15.0,2015,15.0
A,QU3,CP056,PM,RO,,,,17.0,19.0,2015,20.0
A,QU3,CP056,PM,SK,,,,14.0,14.0,2015,14.0
A,QU3,CP06,PM,AT,,17.1,22.4,34.0,36.0,2015,38.0
A,QU3,CP06,PM,CZ,,,,21.0,30.0,2015,31.0
A,QU3,CP06,PM,HU,,,,47.0,42.0,2015,40.0
A,QU3,CP06,PM,PL,,,,47.0,44.0,2015,47.0
A,QU3,CP06,PM,RO,,,,38.0,33.0,2015,40.0
A,QU3,CP06,PM,SK,,,,31.0,29.0,2015,28.0
A,QU3,CP061,PM,AT,,0.0,12.0,22.0,23.0,2015,19.0
A,QU3,CP061,PM,CZ,,,,18.0,21.0,2015,22.0
A,QU3,CP061,PM,HU,,,,36.0,34.0,2015,33.0
A,QU3,CP061,PM,PL,,,,35.0,32.0,2015,32.0
A,QU3,CP061,PM,RO,,,,33.0,27.0,2015,31.0
A,QU3,CP061,PM,SK,,,,22.0,23.0,2015,22.0
A,QU3,CP062,PM,AT,,5.2,9.0,10.0,9.0,2015,16.0
A,QU3,CP062,PM,CZ,,,,3.0,8.0,2015,8.0
A,QU3,CP062,PM,HU,,,,8.0,6.0,2015,6.0
A,QU3,CP062,PM,PL,,,,11.0,11.0,2015,14.0
A,QU3,CP062,PM,RO,,,,4.0,5.0,2015,8.0
A,QU3,CP062,PM,SK,,,,8.0,6.0,2015,6.0
A,QU3,CP063,PM,AT,,1.2,1.4,2.0,4.0,2015,3.0
A,QU3,CP063,PM,CZ,,,,0.0,2.0,2015,2.0
A,QU3,CP063,PM,HU,,,,2.0,2.0,2015,1.0
A,QU3,CP063,PM,PL,,,,1.0,1.0,2015,1.0
A,QU3,CP063,PM,RO,,,,1.0,1.0,2015,0.0
A,QU3,CP063,PM,SK,,,,1.0,0.0,2015,0.0
A,QU3,CP07,PM,AT,,163.3,143.8,158.0,141.0,2015,140.0
A,QU3,CP07,PM,CZ,,,,92.0,88.0,2015,104.0
A,QU3,CP07,PM,HU,,,,119.0,77.0,2015,70.0
A,QU3,CP07,PM,PL,,,,63.0,74.0,2015,68.0
A,QU3,CP07,PM,RO,,,,47.0,36.0,2015,37.0
A,QU3,CP07,PM,SK,,,,74.0,65.0,2015,106.0
A,QU3,CP071,PM,AT,,75.8,65.7,68.0,55.0,2015,62.0
A,QU3,CP071,PM,CZ,,,,20.0,13.0,2015,21.0
A,QU3,CP071,PM,HU,,,,42.0,18.0,2015,4.0
A,QU3,CP071,PM,PL,,,,9.0,11.0,2015,5.0
A,QU3,CP071,PM,RO,,,,5.0,1.0,2015,2.0
A,QU3,CP071,PM,SK,,,,18.0,1.0,2015,37.0
A,QU3,CP072,PM,AT,,79.2,72.2,83.0,78.0,2015,72.0
A,QU3,CP072,PM,CZ,,,,58.0,61.0,2015,69.0
A,QU3,CP072,PM,HU,,,,54.0,45.0,2015,53.0
A,QU3,CP072,PM,PL,,,,34.0,49.0,2015,51.0
A,QU3,CP072,PM,RO,,,,23.0,21.0,2015,22.0
A,QU3,CP072,PM,SK,,,,37.0,49.0,2015,56.0
A,QU3,CP073,PM,AT,,8.3,5.9,7.0,9.0,2015,6.0
A,QU3,CP073,PM,CZ,,,,14.0,14.0,2015,14.0
A,QU3,CP073,PM,HU,,,,22.0,14.0,2015,12.0
A,QU3,CP073,PM,PL,,,,20.0,14.0,2015,12.0
A,QU3,CP073,PM,RO,,,,18.0,14.0,2015,13.0
A,QU3,CP073,PM,SK,,,,19.0,16.0,2015,13.0
A,QU3,CP08,PM,AT,,21.0,27.6,28.0,18.0,2015,16.0
A,QU3,CP08,PM,CZ,,,,47.0,50.0,2015,45.0
A,QU3,CP08,PM,HU,,,,66.0,47.0,2015,60.0
A,QU3,CP08,PM,PL,,,,49.0,42.0,2015,48.0
A,QU3,CP08,PM,RO,,,,44.0,38.0,2015,40.0
A,QU3,CP08,PM,SK,,,,41.0,56.0,2015,49.0
A,QU3,CP081,PM,AT,,7.0,0.6,0.0,1.0,2015,1.0
A,QU3,CP081,PM,CZ,,,,1.0,1.0,2015,1.0
A,QU3,CP081,PM,HU,,,,0.0,0.0,2015,0.0
A,QU3,CP081,PM,PL,,,,,0.0,2015,0.0
A,QU3,CP081,PM,RO,,,,0.0,0.0,2015,0.0
A,QU3,CP081,PM,SK,,,,1.0,0.0,2015,1.0
A,QU3,CP082,PM,AT,,7.0,1.3,1.0,2.0,2015,3.0
A,QU3,CP082,PM,CZ,,,,3.0,2.0,2015,2.0
A,QU3,CP082,PM,HU,,,,2.0,1.0,2015,1.0
A,QU3,CP082,PM,PL,,,,,1.0,2015,1.0
A,QU3,CP082,PM,RO,,,,0.0,0.0,2015,0.0
A,QU3,CP082,PM,SK,,,,1.0,0.0,2015,0.0
A,QU3,CP083,PM,AT,,7.0,25.7,27.0,16.0,2015,12.0
A,QU3,CP083,PM,CZ,,,,42.0,47.0,2015,42.0
A,QU3,CP083,PM,HU,,,,64.0,46.0,2015,59.0
A,QU3,CP083,PM,PL,,,,48.0,41.0,2015,47.0
A,QU3,CP083,PM,RO,,,,44.0,37.0,2015,39.0
A,QU3,CP083,PM,SK,,,,39.0,56.0,2015,49.0
A,QU3,CP09,PM,AT,,84.4,120.5,122.0,122.0,2015,107.0
A,QU3,CP09,PM,CZ,,,,103.0,101.0,2015,94.0
A,QU3,CP09,PM,HU,,,,75.0,57.0,2015,45.0
A,QU3,CP09,PM,PL,,,,52.0,63.0,2015,49.0
A,QU3,CP09,PM,RO,,,,38.0,27.0,2015,23.0
A,QU3,CP09,PM,SK,,,,56.0,52.0,2015,61.0
A,QU3,CP091,PM,AT,,0.0,13.2,19.0,18.0,2015,13.0
A,QU3,CP091,PM,CZ,,,,16.0,16.0,2015,9.0
A,QU3,CP091,PM,HU,,,,11.0,5.0,2015,4.0
A,QU3,CP091,PM,PL,,,,6.0,8.0,2015,5.0
A,QU3,CP091,PM,RO,,,,5.0,1.0,2015,1.0
A,QU3,CP091,PM,SK,,,,10.0,4.0,2015,10.0
A,QU3,CP092,PM,AT,,0.0,1.4,3.0,4.0,2015,2.0
A,QU3,CP092,PM,CZ,,,,1.0,1.0,2015,1.0
A,QU3,CP092,PM,HU,,,,0.0,0.0,2015,0.0
A,QU3,CP092,PM,PL,,,,,0.0,2015,1.0
A,QU3,CP092,PM,RO,,,,0.0,0.0,2015,0.0
A,QU3,CP092,PM,SK,,,,0.0,0.0,2015,0.0
A,QU3,CP093,PM,AT,,0.0,23.1,24.0,25.0,2015,20.0
A,QU3,CP093,PM,CZ,,,,23.0,26.0,2015,24.0
A,QU3,CP093,PM,HU,,,,13.0,10.0,2015,12.0
A,QU3,CP093,PM,PL,,,,7.0,10.0,2015,12.0
A,QU3,CP093,PM,RO,,,,3.0,3.0,2015,3.0
A,QU3,CP093,PM,SK,,,,13.0,12.0,2015,8.0
A,QU3,CP094,PM,AT,,0.0,30.7,27.0,23.0,2015,20.0
A,QU3,CP094,PM,CZ,,,,26.0,25.0,2015,24.0
A,QU3,CP094,PM,HU,,,,23.0,21.0,2015,16.0
A,QU3,CP094,PM,PL,,,,20.0,28.0,2015,15.0
A,QU3,CP094,PM,RO,,,,20.0,15.0,2015,13.0
A,QU3,CP094,PM,SK,,,,13.0,15.0,2015,21.0
A,QU3,CP095,PM,AT,,13.9,16.0,15.0,15.0,2015,11.0
A,QU3,CP095,PM,CZ,,,,16.0,13.0,2015,11.0
A,QU3,CP095,PM,HU,,,,17.0,11.0,2015,6.0
A,QU3,CP095,PM,PL,,,,12.0,10.0,2015,7.0
A,QU3,CP095,PM,RO,,,,10.0,7.0,2015,5.0
A,QU3,CP095,PM,SK,,,,11.0,9.0,2015,6.0
A,QU3,CP096,PM,AT,,0.0,36.2,33.0,37.0,2015,41.0
A,QU3,CP096,PM,CZ,,,,21.0,20.0,2015,24.0
A,QU3,CP096,PM,HU,,,,12.0,10.0,2015,8.0
A,QU3,CP096,PM,PL,,,,6.0,7.0,2015,9.0
A,QU3,CP096,PM,RO,,,,1.0,2.0,2015,1.0
A,QU3,CP096,PM,SK,,,,10.0,12.0,2015,16.0
A,QU3,CP10,PM,AT,,15.1,2.7,9.0,8.0,2015,8.0
A,QU3,CP10,PM,CZ,,,,4.0,4.0,2015,3.0
A,QU3,CP10,PM,HU,,,,9.0,6.0,2015,6.0
A,QU3,CP10,PM,PL,,,,8.0,7.0,2015,5.0
A,QU3,CP10,PM,RO,,,,6.0,4.0,2015,2.0
A,QU3,CP10,PM,SK,,,,7.0,3.0,2015,5.0
A,QU3,CP101,PM,AT,,3.0,0.1,2.0,1.0,2015,2.0
A,QU3,CP101,PM,CZ,,,,,1.0,2015,1.0
A,QU3,CP101,PM,HU,,,,2.0,1.0,2015,1.0
A,QU3,CP101,PM,PL,,,,,3.0,2015,3.0
A,QU3,CP101,PM,RO,,,,1.0,0.0,2015,0.0
A,QU3,CP101,PM,SK,,,,1.0,1.0,2015,2.0
A,QU3,CP102,PM,AT,,3.0,0.6,0.0,0.0,2015,1.0
A,QU3,CP102,PM,CZ,,,,,1.0,2015,0.0
A,QU3,CP102,PM,HU,,,,1.0,1.0,2015,0.0
A,QU3,CP102,PM,PL,,,,,1.0,2015,0.0
A,QU3,CP102,PM,RO,,,,1.0,0.0,2015,0.0
A,QU3,CP102,PM,SK,,,,1.0,1.0,2015,1.0
A,QU3,CP103,PM,AT,,3.0,0.6,1.0,0.0,2015,1.0
A,QU3,CP103,PM,CZ,,,,,0.0,2015,0.0
A,QU3,CP103,PM,HU,,,,0.0,0.0,2015,1.0
A,QU3,CP103,PM,PL,,,,,0.0,2015,0.0
A,QU3,CP103,PM,RO,,,,,0.0,2015,0.0
A,QU3,CP103,PM,SK,,,,0.0,0.0,2015,0.0
A,QU3,CP104,PM,AT,,3.0,0.6,1.0,1.0,2015,1.0
A,QU3,CP104,PM,CZ,,,,,1.0,2015,0.0
A,QU3,CP104,PM,HU,,,,3.0,2.0,2015,2.0
A,QU3,CP104,PM,PL,,,,,3.0,2015,1.0
A,QU3,CP104,PM,RO,,,,4.0,3.0,2015,1.0
A,QU3,CP104,PM,SK,,,,2.0,0.0,2015,2.0
A,QU3,CP105,PM,AT,,3.0,1.0,3.0,5.0,2015,4.0
A,QU3,CP105,PM,CZ,,,,,2.0,2015,2.0
A,QU3,CP105,PM,HU,,,,2.0,1.0,2015,2.0
A,QU3,CP105,PM,PL,,,,,1.0,2015,1.0
A,QU3,CP105,PM,RO,,,,,0.0,2015,1.0
A,QU3,CP105,PM,SK,,,,3.0,1.0,2015,0.0
A,QU3,CP11,PM,AT,,45.1,51.2,52.0,52.0,2015,68.0
A,QU3,CP11,PM,CZ,,,,46.0,45.0,2015,46.0
A,QU3,CP11,PM,HU,,,,27.0,24.0,2015,25.0
A,QU3,CP11,PM,PL,,,,13.0,15.0,2015,31.0
A,QU3,CP11,PM,RO,,,,7.0,6.0,2015,7.0
A,QU3,CP11,PM,SK,,,,40.0,43.0,2015,47.0
A,QU3,CP111,PM,AT,,45.1,49.1,50.0,50.0,2015,64.0
A,QU3,CP111,PM,CZ,,,,39.0,39.0,2015,38.0
A,QU3,CP111,PM,HU,,,,26.0,22.0,2015,23.0
A,QU3,CP111,PM,PL,,,,12.0,13.0,2015,29.0
A,QU3,CP111,PM,RO,,,,3.0,4.0,2015,5.0
A,QU3,CP111,PM,SK,,,,37.0,40.0,2015,41.0
A,QU3,CP112,PM,AT,,0.0,2.0,1.0,2.0,2015,3.0
A,QU3,CP112,PM,CZ,,,,6.0,5.0,2015,7.0
A,QU3,CP112,PM,HU,,,,1.0,2.0,2015,2.0
A,QU3,CP112,PM,PL,,,,1.0,2.0,2015,2.0
A,QU3,CP112,PM,RO,,,,4.0,3.0,2015,2.0
A,QU3,CP112,PM,SK,,,,3.0,3.0,2015,6.0
A,QU3,CP12,PM,AT,,49.2,96.6,87.0,99.0,2015,94.0
A,QU3,CP12,PM,CZ,,,,93.0,68.0,2015,70.0
A,QU3,CP12,PM,HU,,,,72.0,48.0,2015,56.0
A,QU3,CP12,PM,PL,,,,46.0,43.0,2015,56.0
A,QU3,CP12,PM,RO,,,,24.0,24.0,2015,28.0
A,QU3,CP12,PM,SK,,,,50.0,40.0,2015,68.0
A,QU3,CP121,PM,AT,,24.4,26.0,26.0,28.0,2015,24.0
A,QU3,CP121,PM,CZ,,,,29.0,32.0,2015,32.0
A,QU3,CP121,PM,HU,,,,24.0,18.0,2015,25.0
A,QU3,CP121,PM,PL,,,,22.0,25.0,2015,25.0
A,QU3,CP121,PM,RO,,,,19.0,20.0,2015,23.0
A,QU3,CP121,PM,SK,,,,24.0,24.0,2015,23.0
A,QU3,CP122,PM,AT,,0.0,,,0.0,2015,0.0
A,QU3,CP122,PM,CZ,,,,,0.0,2015,0.0
A,QU3,CP122,PM,HU,,,,,0.0,2015,0.0
A,QU3,CP122,PM,PL,,,,,0.0,2015,0.0
A,QU3,CP122,PM,RO,,,,,0.0,2015,0.0
A,QU3,CP122,PM,SK,,,,,0.0,2015,0.0
A,QU3,CP123,PM,AT,,10.8,5.5,6.0,7.0,2015,6.0
A,QU3,CP123,PM,CZ,,,,7.0,7.0,2015,7.0
A,QU3,CP123,PM,HU,,,,3.0,1.0,2015,1.0
A,QU3,CP123,PM,PL,,,,8.0,8.0,2015,7.0
A,QU3,CP123,PM,RO,,,,1.0,1.0,2015,1.0
A,QU3,CP123,PM,SK,,,,5.0,5.0,2015,3.0
A,QU3,CP124,PM,AT,,0.0,3.5,1.0,6.0,2015,10.0
A,QU3,CP124,PM,CZ,,,,0.0,0.0,2015,0.0
A,QU3,CP124,PM,HU,,,,1.0,1.0,2015,3.0
A,QU3,CP124,PM,PL,,,,,0.0,2015,0.0
A,QU3,CP124,PM,RO,,,,0.0,0.0,2015,1.0
A,QU3,CP124,PM,SK,,,,0.0,0.0,2015,1.0
A,QU3,CP125,PM,AT,,10.3,43.9,44.0,45.0,2015,42.0
A,QU3,CP125,PM,CZ,,,,48.0,19.0,2015,22.0
A,QU3,CP125,PM,HU,,,,37.0,22.0,2015,21.0
A,QU3,CP125,PM,PL,,,,7.0,7.0,2015,10.0
A,QU3,CP125,PM,RO,,,,1.0,1.0,2015,2.0
A,QU3,CP125,PM,SK,,,,15.0,3.0,2015,39.0
A,QU3,CP126,PM,AT,,0.4,0.4,0.0,1.0,2015,1.0
A,QU3,CP126,PM,CZ,,,,6.0,7.0,2015,5.0
A,QU3,CP126,PM,HU,,,,1.0,1.0,2015,3.0
A,QU3,CP126,PM,PL,,,,1.0,1.0,2015,1.0
A,QU3,CP126,PM,RO,,,,1.0,2.0,2015,1.0
A,QU3,CP126,PM,SK,,,,4.0,4.0,2015,1.0
A,QU3,CP127,PM,AT,,3.3,17.2,10.0,12.0,2015,11.0
A,QU3,CP127,PM,CZ,,,,3.0,3.0,2015,4.0
A,QU3,CP127,PM,HU,,,,7.0,4.0,2015,4.0
A,QU3,CP127,PM,PL,,,,1.0,1.0,2015,2.0
A,QU3,CP127,PM,RO,,,,1.0,1.0,2015,1.0
A,QU3,CP127,PM,SK,,,,3.0,3.0,2015,2.0
A,QU4,CP01,PM,AT,,146.7,134.0,123.0,118.0,2015,119.0
A,QU4,CP01,PM,CZ,,,,196.0,200.0,2015,208.0
A,QU4,CP01,PM,HU,,,,223.0,187.0,2015,197.0
A,QU4,CP01,PM,PL,,,,261.0,232.0,2015,216.0
A,QU4,CP01,PM,RO,,,,436.0,309.0,2015,292.0
A,QU4,CP01,PM,SK,,,,239.0,226.0,2015,192.0
A,QU4,CP011,PM,AT,,132.2,121.3,110.0,106.0,2015,106.0
A,QU4,CP011,PM,CZ,,,,176.0,180.0,2015,189.0
A,QU4,CP011,PM,HU,,,,203.0,171.0,2015,179.0
A,QU4,CP011,PM,PL,,,,242.0,212.0,2015,197.0
A,QU4,CP011,PM,RO,,,,411.0,289.0,2015,273.0
A,QU4,CP011,PM,SK,,,,216.0,203.0,2015,174.0
A,QU4,CP012,PM,AT,,14.5,12.7,13.0,12.0,2015,13.0
A,QU4,CP012,PM,CZ,,,,20.0,20.0,2015,19.0
A,QU4,CP012,PM,HU,,,,20.0,16.0,2015,17.0
A,QU4,CP012,PM,PL,,,,19.0,20.0,2015,20.0
A,QU4,CP012,PM,RO,,,,25.0,20.0,2015,19.0
A,QU4,CP012,PM,SK,,,,23.0,22.0,2015,18.0
A,QU4,CP02,PM,AT,,27.5,24.8,29.0,23.0,2015,22.0
A,QU4,CP02,PM,CZ,,,,31.0,32.0,2015,32.0
A,QU4,CP02,PM,HU,,,,35.0,27.0,2015,26.0
A,QU4,CP02,PM,PL,,,,26.0,26.0,2015,22.0
A,QU4,CP02,PM,RO,,,,59.0,60.0,2015,65.0
A,QU4,CP02,PM,SK,,,,29.0,32.0,2015,27.0
A,QU4,CP021,PM,AT,,13.0,11.1,12.0,11.0,2015,11.0
A,QU4,CP021,PM,CZ,,,,17.0,15.0,2015,16.0
A,QU4,CP021,PM,HU,,,,12.0,9.0,2015,11.0
A,QU4,CP021,PM,PL,,,,10.0,11.0,2015,11.0
A,QU4,CP021,PM,RO,,,,23.0,17.0,2015,17.0
A,QU4,CP021,PM,SK,,,,14.0,14.0,2015,14.0
A,QU4,CP022,PM,AT,,14.5,13.7,16.0,13.0,2015,12.0
A,QU4,CP022,PM,CZ,,,,14.0,17.0,2015,16.0
A,QU4,CP022,PM,HU,,,,23.0,19.0,2015,15.0
A,QU4,CP022,PM,PL,,,,16.0,15.0,2015,11.0
A,QU4,CP022,PM,RO,,,,36.0,43.0,2015,47.0
A,QU4,CP022,PM,SK,,,,15.0,18.0,2015,13.0
A,QU4,CP023,PM,AT,,0.0,,,0.0,2015,0.0
A,QU4,CP023,PM,CZ,,,,,0.0,2015,0.0
A,QU4,CP023,PM,HU,,,,,0.0,2015,0.0
A,QU4,CP023,PM,PL,,,,,0.0,2015,0.0
A,QU4,CP023,PM,RO,,,,,0.0,2015,0.0
A,QU4,CP023,PM,SK,,,,,0.0,2015,0.0
A,QU4,CP03,PM,AT,,89.2,70.2,52.0,53.0,2015,49.0
A,QU4,CP03,PM,CZ,,,,60.0,55.0,2015,59.0
A,QU4,CP03,PM,HU,,,,51.0,33.0,2015,35.0
A,QU4,CP03,PM,PL,,,,47.0,50.0,2015,50.0
A,QU4,CP03,PM,RO,,,,62.0,42.0,2015,47.0
A,QU4,CP03,PM,SK,,,,57.0,58.0,2015,50.0
A,QU4,CP031,PM,AT,,75.3,53.9,41.0,42.0,2015,38.0
A,QU4,CP031,PM,CZ,,,,46.0,42.0,2015,44.0
A,QU4,CP031,PM,HU,,,,36.0,23.0,2015,24.0
A,QU4,CP031,PM,PL,,,,33.0,35.0,2015,35.0
A,QU4,CP031,PM,RO,,,,37.0,24.0,2015,25.0
A,QU4,CP031,PM,SK,,,,38.0,38.0,2015,35.0
A,QU4,CP032,PM,AT,,13.9,16.2,11.0,11.0,2015,12.0
A,QU4,CP032,PM,CZ,,,,14.0,13.0,2015,15.0
A,QU4,CP032,PM,HU,,,,15.0,10.0,2015,11.0
A,QU4,CP032,PM,PL,,,,14.0,15.0,2015,14.0
A,QU4,CP032,PM,RO,,,,25.0,18.0,2015,22.0
A,QU4,CP032,PM,SK,,,,19.0,19.0,2015,14.0
A,QU4,CP04,PM,AT,,217.4,234.7,217.0,236.0,2015,258.0
A,QU4,CP04,PM,CZ,,,,192.0,199.0,2015,200.0
A,QU4,CP04,PM,HU,,,,187.0,385.0,2015,355.0
A,QU4,CP04,PM,PL,,,,312.0,317.0,2015,328.0
A,QU4,CP04,PM,RO,,,,163.0,364.0,2015,358.0
A,QU4,CP04,PM,SK,,,,311.0,311.0,2015,294.0
A,QU4,CP041,PM,AT,,30.3,36.0,37.0,29.0,2015,35.0
A,QU4,CP041,PM,CZ,,,,41.0,42.0,2015,50.0
A,QU4,CP041,PM,HU,,,,10.0,10.0,2015,10.0
A,QU4,CP041,PM,PL,,,,4.0,7.0,2015,9.0
A,QU4,CP041,PM,RO,,,,4.0,6.0,2015,8.0
A,QU4,CP041,PM,SK,,,,17.0,10.0,2015,9.0
A,QU4,CP042,PM,AT,,81.6,91.4,79.0,101.0,2015,103.0
A,QU4,CP042,PM,CZ,,,,,0.0,2015,0.0
A,QU4,CP042,PM,HU,,,,17.0,188.0,2015,193.0
A,QU4,CP042,PM,PL,,,,132.0,132.0,2015,153.0
A,QU4,CP042,PM,RO,,,,,237.0,2015,214.0
A,QU4,CP042,PM,SK,,,,95.0,122.0,2015,128.0
A,QU4,CP043,PM,AT,,19.9,34.9,25.0,31.0,2015,41.0
A,QU4,CP043,PM,CZ,,,,26.0,19.0,2015,17.0
A,QU4,CP043,PM,HU,,,,19.0,10.0,2015,10.0
A,QU4,CP043,PM,PL,,,,29.0,23.0,2015,20.0
A,QU4,CP043,PM,RO,,,,10.0,6.0,2015,4.0
A,QU4,CP043,PM,SK,,,,35.0,19.0,2015,10.0
A,QU4,CP044,PM,AT,,24.8,32.0,31.0,29.0,2015,32.0
A,QU4,CP044,PM,CZ,,,,21.0,21.0,2015,24.0
A,QU4,CP044,PM,HU,,,,49.0,47.0,2015,41.0
A,QU4,CP044,PM,PL,,,,46.0,44.0,2015,47.0
A,QU4,CP044,PM,RO,,,,28.0,23.0,2015,29.0
A,QU4,CP044,PM,SK,,,,22.0,33.0,2015,40.0
A,QU4,CP045,PM,AT,,60.9,40.4,46.0,46.0,2015,48.0
A,QU4,CP045,PM,CZ,,,,105.0,116.0,2015,109.0
A,QU4,CP045,PM,HU,,,,109.0,131.0,2015,101.0
A,QU4,CP045,PM,PL,,,,100.0,110.0,2015,100.0
A,QU4,CP045,PM,RO,,,,122.0,91.0,2015,103.0
A,QU4,CP045,PM,SK,,,,143.0,128.0,2015,106.0
A,QU4,CP05,PM,AT,,106.3,76.7,63.0,75.0,2015,72.0
A,QU4,CP05,PM,CZ,,,,67.0,68.0,2015,64.0
A,QU4,CP05,PM,HU,,,,48.0,32.0,2015,34.0
A,QU4,CP05,PM,PL,,,,46.0,47.0,2015,44.0
A,QU4,CP05,PM,RO,,,,36.0,30.0,2015,32.0
A,QU4,CP05,PM,SK,,,,42.0,39.0,2015,47.0
A,QU4,CP051,PM,AT,,44.7,35.1,30.0,36.0,2015,33.0
A,QU4,CP051,PM,CZ,,,,21.0,25.0,2015,20.0
A,QU4,CP051,PM,HU,,,,9.0,5.0,2015,4.0
A,QU4,CP051,PM,PL,,,,14.0,13.0,2015,11.0
A,QU4,CP051,PM,RO,,,,6.0,3.0,2015,3.0
A,QU4,CP051,PM,SK,,,,9.0,9.0,2015,17.0
A,QU4,CP052,PM,AT,,9.7,7.9,5.0,6.0,2015,4.0
A,QU4,CP052,PM,CZ,,,,6.0,5.0,2015,5.0
A,QU4,CP052,PM,HU,,,,3.0,1.0,2015,2.0
A,QU4,CP052,PM,PL,,,,4.0,4.0,2015,4.0
A,QU4,CP052,PM,RO,,,,3.0,2.0,2015,4.0
A,QU4,CP052,PM,SK,,,,3.0,4.0,2015,0.0
A,QU4,CP053,PM,AT,,20.1,13.8,8.0,12.0,2015,11.0
A,QU4,CP053,PM,CZ,,,,15.0,14.0,2015,14.0
A,QU4,CP053,PM,HU,,,,10.0,7.0,2015,6.0
A,QU4,CP053,PM,PL,,,,9.0,8.0,2015,7.0
A,QU4,CP053,PM,RO,,,,7.0,3.0,2015,5.0
A,QU4,CP053,PM,SK,,,,7.0,7.0,2015,10.0
A,QU4,CP054,PM,AT,,4.8,5.7,4.0,5.0,2015,4.0
A,QU4,CP054,PM,CZ,,,,5.0,5.0,2015,5.0
A,QU4,CP054,PM,HU,,,,3.0,2.0,2015,2.0
A,QU4,CP054,PM,PL,,,,3.0,4.0,2015,4.0
A,QU4,CP054,PM,RO,,,,1.0,1.0,2015,1.0
A,QU4,CP054,PM,SK,,,,3.0,3.0,2015,1.0
A,QU4,CP055,PM,AT,,11.6,3.7,6.0,6.0,2015,9.0
A,QU4,CP055,PM,CZ,,,,6.0,7.0,2015,6.0
A,QU4,CP055,PM,HU,,,,3.0,2.0,2015,2.0
A,QU4,CP055,PM,PL,,,,2.0,3.0,2015,3.0
A,QU4,CP055,PM,RO,,,,1.0,1.0,2015,1.0
